dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc
compas,0,42,4,5,0,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1,False,False,0,1.347,nn,0.7925
compas,0,42,4,5,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1,False,False,0,1.344,nn,0.7925
compas,0,42,4,5,2,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1,False,False,0,1.344,nn,0.7925
compas,0,42,4,5,3,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1,False,False,0,1.354,nn,0.7925
compas,0,42,4,5,4,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1,False,False,0,1.346,nn,0.7925
compas,0,42,4,11,0,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.175287887683734, 1.0, 0.0, 14.954800172809655, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.927,nn,0.7925
compas,0,42,4,11,1,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0817364064233, 1.0, 0.0, 14.834102484685022, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.939,nn,0.7925
compas,0,42,4,11,2,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[30.82000217260863, 1.0, 0.0, 14.97658165505254, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.826,nn,0.7925
compas,0,42,4,11,3,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[30.97070275272627, 1.0, 0.0, 14.971212621266373, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.828,nn,0.7925
compas,0,42,4,11,4,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[30.893082492635436, 1.0, 0.0, 15.220463297020556, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.943,nn,0.7925
