dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
compas,0,42,1,0,0,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[27.526207650367095, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.431,0.8175,rf,0.0043002532321549936,0.0521501266160775
compas,0,42,1,0,1,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.464,0.8175,rf,8.333333333333334e-05,0.05004166666666667
compas,0,42,1,0,2,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24.0, 1.0, 0.0, 1.52227317722833, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.292,0.8175,rf,0.00247772682277167,0.05123886341138584
compas,0,42,1,0,3,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.429,0.8175,rf,8.333333333333334e-05,0.05004166666666667
compas,0,42,1,0,4,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24.0, 1.0, 0.0, 0.9817378438442437, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,12.514,0.8175,rf,0.0030182621561557566,0.051509131078077884
compas,0,42,1,8,0,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[35.53374598374438, 1.0, 2.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,False,False,0,11.893,0.8175,rf,0.012846031687493148,0.05642301584374658
compas,0,42,1,8,1,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[35.58418610804434, 1.0, 2.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,False,False,0,11.975,0.8175,rf,0.012907544034200417,0.05645377201710021
compas,0,42,1,8,2,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[35.70914115063612, 1.0, 2.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,False,False,0,12.11,0.8175,rf,0.013059928232483076,0.05652996411624154
compas,0,42,1,8,3,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[35.64112699089077, 1.0, 2.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,False,False,0,11.822,0.8175,rf,0.012976984135232645,0.056488492067616324
compas,0,42,1,8,4,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[35.590482613852714, 1.0, 2.0, 9.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0]",0,False,False,0,11.903,0.8175,rf,0.012915222699820384,0.056457611349910196
