dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc
adult,1,42,2,1,0,"[24, 2, 10, 2, 5, 0, 4, 1, 0, 0, 40, 30]",0,0,"[24.6, 2.0, 10.0, 2.0, 5.0, 0.0, 4.0, 1.0, 0.0, 0.0, 40.0, 30.0]",1,False,False,0,1.594,nn,0.7984084880636605
adult,1,42,2,1,1,"[24, 2, 10, 2, 5, 0, 4, 1, 0, 0, 40, 30]",0,0,"[24.6, 2.0, 10.0, 2.0, 5.0, 0.0, 4.0, 1.0, 0.0, 0.0, 40.0, 30.0]",1,False,False,0,1.618,nn,0.7984084880636605
adult,1,42,2,1,2,"[24, 2, 10, 2, 5, 0, 4, 1, 0, 0, 40, 30]",0,0,"[24.6, 2.0, 10.0, 2.0, 5.0, 0.0, 4.0, 1.0, 0.0, 0.0, 40.0, 30.0]",1,False,False,0,1.589,nn,0.7984084880636605
adult,1,42,2,1,3,"[24, 2, 10, 2, 5, 0, 4, 1, 0, 0, 40, 30]",0,0,"[24.6, 2.0, 10.0, 2.0, 5.0, 0.0, 4.0, 1.0, 0.0, 0.0, 40.0, 30.0]",1,False,False,0,1.591,nn,0.7984084880636605
adult,1,42,2,1,4,"[24, 2, 10, 2, 5, 0, 4, 1, 0, 0, 40, 30]",0,0,"[24.6, 2.0, 10.0, 2.0, 5.0, 0.0, 4.0, 1.0, 0.0, 0.0, 40.0, 30.0]",1,False,False,0,1.587,nn,0.7984084880636605
adult,1,42,2,2,0,"[50, 2, 10, 0, 6, 1, 4, 1, 0, 0, 45, 30]",0,0,"[50.0, 2.0, 10.000000000000004, 0.0, 6.0, 1.0, 4.0, 1.0, 1.880525913315697e-18, 1.880525913315697e-18, 45.0, 30.0]",0,False,False,0,0.814,nn,0.7984084880636605
adult,1,42,2,2,1,"[50, 2, 10, 0, 6, 1, 4, 1, 0, 0, 45, 30]",0,0,"[50.0, 2.0, 10.000000000000004, 0.0, 6.0, 1.0, 4.0, 1.0, 1.880525913315697e-18, 1.880525913315697e-18, 45.0, 30.0]",0,False,False,0,0.814,nn,0.7984084880636605
adult,1,42,2,2,2,"[50, 2, 10, 0, 6, 1, 4, 1, 0, 0, 45, 30]",0,0,"[50.0, 2.0, 10.000000000000004, 0.0, 6.0, 1.0, 4.0, 1.0, 1.880525913315697e-18, 1.880525913315697e-18, 45.0, 30.0]",0,False,False,0,0.813,nn,0.7984084880636605
adult,1,42,2,2,3,"[50, 2, 10, 0, 6, 1, 4, 1, 0, 0, 45, 30]",0,0,"[50.0, 2.0, 10.000000000000004, 0.0, 6.0, 1.0, 4.0, 1.0, 1.880525913315697e-18, 1.880525913315697e-18, 45.0, 30.0]",0,False,False,0,0.813,nn,0.7984084880636605
adult,1,42,2,2,4,"[50, 2, 10, 0, 6, 1, 4, 1, 0, 0, 45, 30]",0,0,"[50.0, 2.0, 10.000000000000004, 0.0, 6.0, 1.0, 4.0, 1.0, 1.880525913315697e-18, 1.880525913315697e-18, 45.0, 30.0]",0,False,False,0,0.812,nn,0.7984084880636605
