dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
boston,0,42,2,4,0,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.816, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 3.95]",1,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.21824336342356, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 7.318551837647239]",0,True,False,4,4.06,0.9108910891089108,rf,0.012391746431868609,0.08311895013901123
boston,0,42,2,4,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.816, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 3.95]",1,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.338948842625367, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 6.326475608149921]",0,True,False,4,4.047,0.9108910891089108,rf,0.009274358975051787,0.08156025641060283
boston,0,42,2,4,2,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.816, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 3.95]",1,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.238129752268422, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 5.940578059952889]",0,True,False,4,4.064,0.9108910891089108,rf,0.009482634157089415,0.08166439400162163
boston,0,42,2,4,3,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.816, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 3.95]",1,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.398169699948838, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 5.45659494148992]",0,True,False,4,4.054,0.9108910891089108,rf,0.006989186694752139,0.08041767027045299
boston,0,42,2,4,4,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.816, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 3.95]",1,1,"[0.01432, 100.0, 1.32, 0.0, 0.411, 6.401976558549705, 40.5, 8.3248, 5.0, 256.0, 15.1, 392.9, 6.411148825466119]",0,True,False,4,4.064,0.9108910891089108,rf,0.008835331563187986,0.08134074270467093
boston,0,42,2,14,0,"[0.08187, 0.0, 2.89, 0.0, 0.445, 7.82, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.57]",1,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 6.2565438597921705, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.66093205682259]",0,True,False,4,4.362,0.9108910891089108,rf,0.015212585286658305,0.08452936956640608
boston,0,42,2,14,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 7.82, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.57]",1,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 6.5199246720540005, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 5.250983566338309]",0,True,False,4,4.361,0.9108910891089108,rf,0.015816273747682564,0.08483121379691821
boston,0,42,2,14,2,"[0.08187, 0.0, 2.89, 0.0, 0.445, 7.82, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.57]",1,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 6.2364279481797515, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.7517132455743747]",0,True,False,4,4.369,0.9108910891089108,rf,0.015585063112816742,0.0847156084794853
boston,0,42,2,14,3,"[0.08187, 0.0, 2.89, 0.0, 0.445, 7.82, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.57]",1,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 6.486781025797054, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 5.032872867458901]",0,True,False,4,4.368,0.9108910891089108,rf,0.015704764036880207,0.08477545894151703
boston,0,42,2,14,4,"[0.08187, 0.0, 2.89, 0.0, 0.445, 7.82, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 3.57]",1,1,"[0.08187, 0.0, 2.89, 0.0, 0.445, 6.640808716152513, 36.9, 3.4952, 2.0, 276.0, 18.0, 393.53, 5.964756904256575]",0,True,False,4,4.32,0.9108910891089108,rf,0.016061764128230918,0.08495395898719238
