dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss,sparsity
garments,2,42,4,0,0,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 94.1325258272393, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,1.006,nn,0.7154811715481172,0.0010215862460009099,0.04217745978966712,0.9166666666666666
garments,2,42,4,0,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 94.0405082503865, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.996,nn,0.7154811715481172,0.0010194562094996873,0.042176394771416506,0.9166666666666666
garments,2,42,4,0,2,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 94.0998527594426, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.995,nn,0.7154811715481172,0.0010208299249870971,0.042177081629160215,0.9166666666666666
garments,2,42,4,0,3,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 95.01168860551485, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.996,nn,0.7154811715481172,0.0010419372362387696,0.04218763528478605,0.9166666666666666
garments,2,42,4,0,4,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 11.0, 0.8, 11.41, 3660.0, 94.19193657156501, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.993,nn,0.7154811715481172,0.001022961494712153,0.04217814741402274,0.9166666666666666
garments,2,42,4,1,0,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 45.0, 0.0, 0.0, 0.0, 54.0]",1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 65.29397909444108, 0.0, 0.0, 0.0, 54.0]",2,False,False,0,0.989,nn,0.7154811715481172,0.0004697680345935436,0.04190155068396344,0.9166666666666666
garments,2,42,4,1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 45.0, 0.0, 0.0, 0.0, 54.0]",1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 66.08389403846252, 0.0, 0.0, 0.0, 54.0]",2,False,False,0,0.978,nn,0.7154811715481172,0.00048805310274218787,0.04191069321803776,0.9166666666666666
garments,2,42,4,1,2,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 45.0, 0.0, 0.0, 0.0, 54.0]",1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 65.32639363371987, 0.0, 0.0, 0.0, 54.0]",2,False,False,0,0.979,nn,0.7154811715481172,0.000470518371150923,0.041901925852242124,0.9166666666666666
garments,2,42,4,1,3,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 45.0, 0.0, 0.0, 0.0, 54.0]",1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 65.70825200256243, 0.0, 0.0, 0.0, 54.0]",2,False,False,0,0.985,nn,0.7154811715481172,0.0004793576852445007,0.041906345509288914,0.9166666666666666
garments,2,42,4,1,4,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 45.0, 0.0, 0.0, 0.0, 54.0]",1,1,"[0.0, 1.0, 3.0, 9.0, 0.75, 19.31, 6480.0, 65.3904639544499, 0.0, 0.0, 0.0, 54.0]",2,False,False,0,0.984,nn,0.7154811715481172,0.0004720014804270809,0.04190266740688021,0.9166666666666666
garments,2,42,4,2,0,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 131.71410799501325, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,1.002,nn,0.7154811715481172,0.0018915302776623436,0.042612431805497834,0.9166666666666666
garments,2,42,4,2,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 131.8989000553463, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,1.026,nn,0.7154811715481172,0.0018958078716515346,0.04261457060249243,0.9166666666666666
garments,2,42,4,2,2,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 131.64019669941626, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.993,nn,0.7154811715481172,0.001889819368042043,0.042611576350687685,0.9166666666666666
garments,2,42,4,2,3,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 132.1961631415618, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.987,nn,0.7154811715481172,0.001902688961610227,0.042618011147471775,0.9166666666666666
garments,2,42,4,2,4,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 4.0, 0.8, 11.41, 3660.0, 131.93568940053723, 0.0, 0.0, 0.0, 30.5]",2,False,False,0,0.989,nn,0.7154811715481172,0.0018966594768642878,0.04261499640509881,0.9166666666666666
garments,2,42,4,3,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 92.4534364364828, 0.0, 0.0, 0.0, 60.0]",2,False,False,0,0.992,nn,0.7154811715481172,0.002140125843437102,0.04273672958838522,0.9166666666666666
garments,2,42,4,3,1,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 92.67131424429294, 0.0, 0.0, 0.0, 60.0]",2,False,False,0,0.982,nn,0.7154811715481172,0.0021451693112104846,0.04273925132227191,0.9166666666666666
garments,2,42,4,3,2,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 92.43797076074445, 0.0, 0.0, 0.0, 60.0]",2,False,False,0,0.983,nn,0.7154811715481172,0.002139767841683899,0.042736550587508616,0.9166666666666666
garments,2,42,4,3,3,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 93.33760760603363, 0.0, 0.0, 0.0, 60.0]",2,False,False,0,0.983,nn,0.7154811715481172,0.002160592768658186,0.042746963050995755,0.9166666666666666
garments,2,42,4,3,4,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0,0,"[0.0, 1.0, 3.0, 3.0, 0.65, 23.69, 7200.0, 92.65438388298574, 0.0, 0.0, 0.0, 60.0]",2,False,False,0,0.988,nn,0.7154811715481172,0.0021447774046987438,0.04273905536901604,0.9166666666666666
garments,2,42,4,5,0,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 63.0, 0.0, 0.0, 0.0, 59.0]",1,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 93.55000732908317, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,1.001,nn,0.7154811715481172,0.0007071760955806289,0.04202025471445698,0.9166666666666666
garments,2,42,4,5,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 63.0, 0.0, 0.0, 0.0, 59.0]",1,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 93.9718894774046, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.992,nn,0.7154811715481172,0.0007169418860510325,0.04202513760969218,0.9166666666666666
garments,2,42,4,5,2,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 63.0, 0.0, 0.0, 0.0, 59.0]",1,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 93.29670819228943, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.994,nn,0.7154811715481172,0.0007013126896363293,0.04201732301148483,0.9166666666666666
garments,2,42,4,5,3,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 63.0, 0.0, 0.0, 0.0, 59.0]",1,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 93.27448582467808, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.993,nn,0.7154811715481172,0.0007007982829786593,0.04201706580815599,0.9166666666666666
garments,2,42,4,5,4,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 63.0, 0.0, 0.0, 0.0, 59.0]",1,1,"[0.0, 1.0, 1.0, 11.0, 0.8, 26.16, 7080.0, 93.18168998325115, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,1.014,nn,0.7154811715481172,0.0006986502310937765,0.04201599178221355,0.9166666666666666
garments,2,42,4,6,0,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 50.0, 0.0, 0.0, 0.0, 31.0]",1,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 78.24092569979118, 0.0, 0.0, 0.0, 31.0]",2,False,False,0,1.01,nn,0.7154811715481172,0.0006537251319396105,0.04199352923263647,0.9166666666666666
garments,2,42,4,6,1,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 50.0, 0.0, 0.0, 0.0, 31.0]",1,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 77.89127087940312, 0.0, 0.0, 0.0, 31.0]",2,False,False,0,1.008,nn,0.7154811715481172,0.0006456312703565538,0.04198948230184494,0.9166666666666666
garments,2,42,4,6,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 50.0, 0.0, 0.0, 0.0, 31.0]",1,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 78.25724685520754, 0.0, 0.0, 0.0, 31.0]",2,False,False,0,1.023,nn,0.7154811715481172,0.0006541029364631374,0.04199371813489823,0.9166666666666666
garments,2,42,4,6,3,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 50.0, 0.0, 0.0, 0.0, 31.0]",1,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 78.62804359977699, 0.0, 0.0, 0.0, 31.0]",2,False,False,0,1.019,nn,0.7154811715481172,0.0006626861944392821,0.041998009763886304,0.9166666666666666
garments,2,42,4,6,4,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 50.0, 0.0, 0.0, 0.0, 31.0]",1,2,"[0.0, 1.0, 2.0, 5.0, 0.8, 11.61, 6975.0, 79.08445854542795, 0.0, 0.0, 0.0, 31.0]",2,False,False,0,1.017,nn,0.7154811715481172,0.0006732513552182395,0.042003292344275786,0.9166666666666666
garments,2,42,4,7,0,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 60.0, 0.0, 0.0, 0.0, 59.0]",1,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 66.15306622182945, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,1.002,nn,0.7154811715481172,0.00014243208846827425,0.0417378827109008,0.9166666666666666
garments,2,42,4,7,1,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 60.0, 0.0, 0.0, 0.0, 59.0]",1,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 64.93700937296293, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.997,nn,0.7154811715481172,0.00011428262437414198,0.041723807978853736,0.9166666666666666
garments,2,42,4,7,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 60.0, 0.0, 0.0, 0.0, 59.0]",1,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 65.34057405763417, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.996,nn,0.7154811715481172,0.00012362439948227248,0.0417284788664078,0.9166666666666666
garments,2,42,4,7,3,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 60.0, 0.0, 0.0, 0.0, 59.0]",1,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 65.31646545455874, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.998,nn,0.7154811715481172,0.00012306632996663745,0.041728199831649986,0.9166666666666666
garments,2,42,4,7,4,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 60.0, 0.0, 0.0, 0.0, 59.0]",1,2,"[0.0, 1.0, 2.0, 8.0, 0.8, 26.16, 7080.0, 66.36916584735985, 0.0, 0.0, 0.0, 59.0]",2,False,False,0,0.996,nn,0.7154811715481172,0.0001474343946148114,0.04174038386397407,0.9166666666666666
garments,2,42,4,8,0,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 50.0, 0.0, 0.0, 0.0, 55.5]",1,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 69.47204717936583, 0.0, 0.0, 0.0, 55.5]",2,False,False,0,0.994,nn,0.7154811715481172,0.0004507418328556905,0.04189203758309451,0.9166666666666666
garments,2,42,4,8,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 50.0, 0.0, 0.0, 0.0, 55.5]",1,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 69.16759636293835, 0.0, 0.0, 0.0, 55.5]",2,False,False,0,0.99,nn,0.7154811715481172,0.00044369436025320266,0.04188851384679326,0.9166666666666666
garments,2,42,4,8,2,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 50.0, 0.0, 0.0, 0.0, 55.5]",1,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 69.58452803741005, 0.0, 0.0, 0.0, 55.5]",2,False,False,0,0.99,nn,0.7154811715481172,0.00045334555642152893,0.04189333944487743,0.9166666666666666
garments,2,42,4,8,3,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 50.0, 0.0, 0.0, 0.0, 55.5]",1,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 69.79837923839149, 0.0, 0.0, 0.0, 55.5]",2,False,False,0,0.99,nn,0.7154811715481172,0.00045829581570350675,0.041895814574518415,0.9166666666666666
garments,2,42,4,8,4,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 50.0, 0.0, 0.0, 0.0, 55.5]",1,1,"[0.0, 1.0, 2.0, 3.0, 0.8, 28.08, 4260.0, 69.69486675197078, 0.0, 0.0, 0.0, 55.5]",2,False,False,0,0.989,nn,0.7154811715481172,0.00045589969333265686,0.04189461651333299,0.9166666666666666
garments,2,42,4,9,0,"[0.0, 0.0, 2.0, 9.0, 0.7, 3.94, 4320.0, 0.0, 0.0, 0.0, 0.0, 18.0]",0,1,"[0.0, 0.0, 2.0, 9.0, 0.7, 3.94, 4320.0, 7.42638866185662, 0.0, 0.0, 0.0, 18.0]",2,False,False,0,1.031,nn,0.7154811715481172,0.00017190714495038474,0.041752620239141856,0.9166666666666666
