dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc
compas,0,42,2,3,0,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,1.023,nn,0.75
compas,0,42,2,3,1,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,0.943,nn,0.75
compas,0,42,2,3,2,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,0.956,nn,0.75
compas,0,42,2,3,3,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,0.955,nn,0.75
compas,0,42,2,3,4,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]",0,False,False,0,0.974,nn,0.75
compas,0,42,2,5,0,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[35.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0]",0,False,False,0,1.1,nn,0.75
compas,0,42,2,5,1,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[35.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0]",0,False,False,0,0.955,nn,0.75
compas,0,42,2,5,2,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[19.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0]",0,False,False,0,1.77,nn,0.75
compas,0,42,2,5,3,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[21.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 26.0]",0,False,False,0,0.924,nn,0.75
compas,0,42,2,5,4,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[27.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0]",0,False,False,0,0.924,nn,0.75
compas,0,42,2,8,0,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[31.0, 1.0, 0.0, 2.0, 43.0, 0.0, 1.0, 0.0, 1.0, 43.0]",0,False,False,0,0.995,nn,0.75
compas,0,42,2,8,1,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[31.0, 1.0, 0.0, 2.0, 68.0, 0.0, 1.0, 0.0, 1.0, 43.0]",0,False,False,0,0.928,nn,0.75
compas,0,42,2,8,2,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[22.0, 1.0, 0.0, 2.0, 40.0, 0.0, 1.0, 0.0, 1.0, 27.0]",0,False,False,0,1.011,nn,0.75
compas,0,42,2,8,3,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[19.0, 1.0, 0.0, 2.0, 92.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.925,nn,0.75
compas,0,42,2,8,4,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[19.0, 1.0, 0.0, 2.0, 36.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.927,nn,0.75
