dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,3,0,0,"[41, 1, 2, 14, 1, 0, 1, 0, 1, 6]",1,0,"[41.0, 1.0, 2.0, 14.002895042260729, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,False,False,0,1.129,nn,0.78,2.895042260728786e-06,0.050001447521130366
compas,0,42,3,0,1,"[41, 1, 2, 14, 1, 0, 1, 0, 1, 6]",1,0,"[41.0, 1.0, 2.0, 13.98427018638034, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,False,False,0,1.125,nn,0.78,1.572981361966086e-05,0.050007864906809835
compas,0,42,3,0,2,"[41, 1, 2, 14, 1, 0, 1, 0, 1, 6]",1,0,"[41.0, 1.0, 2.0, 13.994599096689534, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,False,False,0,1.127,nn,0.78,5.400903310466276e-06,0.05000270045165524
compas,0,42,3,0,3,"[41, 1, 2, 14, 1, 0, 1, 0, 1, 6]",1,0,"[41.0, 1.0, 2.0, 13.981915774003058, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,False,False,0,1.125,nn,0.78,1.8084225996942038e-05,0.050009042112998475
compas,0,42,3,0,4,"[41, 1, 2, 14, 1, 0, 1, 0, 1, 6]",1,0,"[41.0, 1.0, 2.0, 14.007909697410165, 1.0, 0.0, 1.0, 0.0, 1.0, 6.0]",0,False,False,0,1.126,nn,0.78,7.909697410164897e-06,0.05000395484870509
compas,0,42,3,1,0,"[31, 1, 0, 7, 22, 0, 1, 0, 1, 3]",1,0,"[30.99187089252874, 1.0, 0.0, 7.0, 22.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,1.086,nn,0.78,9.913545696657115e-06,0.05000495677284833
compas,0,42,3,1,1,"[31, 1, 0, 7, 22, 0, 1, 0, 1, 3]",1,0,"[31.019844629087338, 1.0, 0.0, 7.0, 22.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,1.082,nn,0.78,2.4200767179680184e-05,0.050012100383589844
compas,0,42,3,1,2,"[31, 1, 0, 7, 22, 0, 1, 0, 1, 3]",1,0,"[31.004117414275335, 1.0, 0.0, 7.0, 22.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,1.081,nn,0.78,5.0212369211400636e-06,0.050002510618460574
compas,0,42,3,1,3,"[31, 1, 0, 7, 22, 0, 1, 0, 1, 3]",1,0,"[31.000890228874084, 1.0, 0.0, 7.0, 22.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,1.082,nn,0.78,1.0856449683953498e-06,0.0500005428224842
compas,0,42,3,1,4,"[31, 1, 0, 7, 22, 0, 1, 0, 1, 3]",1,0,"[30.99973807811773, 1.0, 0.0, 7.0, 22.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,1.081,nn,0.78,3.1941692959773677e-07,0.0500001597084648
compas,0,42,3,3,0,"[34, 1, 0, 21, 0, 0, 1, 0, 1, 33]",1,1,"[34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 33.0]",0,False,False,0,1.133,nn,0.78,0.021,0.060500000000000005
compas,0,42,3,3,1,"[34, 1, 0, 21, 0, 0, 1, 0, 1, 33]",1,1,"[34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 33.0]",0,False,False,0,1.134,nn,0.78,0.021,0.060500000000000005
compas,0,42,3,3,2,"[34, 1, 0, 21, 0, 0, 1, 0, 1, 33]",1,1,"[34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 33.0]",0,False,False,0,1.138,nn,0.78,0.021,0.060500000000000005
compas,0,42,3,3,3,"[34, 1, 0, 21, 0, 0, 1, 0, 1, 33]",1,1,"[34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 33.0]",0,False,False,0,1.128,nn,0.78,0.021,0.060500000000000005
compas,0,42,3,3,4,"[34, 1, 0, 21, 0, 0, 1, 0, 1, 33]",1,1,"[34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 33.0]",0,False,False,0,1.129,nn,0.78,0.021,0.060500000000000005
compas,0,42,3,6,0,"[35, 1, 0, 13, 1, 0, 1, 1, 1, 0]",1,1,"[34.62115071047084, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,1.113,nn,0.78,0.013462011328694094,0.10673100566434705
compas,0,42,3,6,1,"[35, 1, 0, 13, 1, 0, 1, 1, 1, 0]",1,1,"[34.05109130317675, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,1.11,nn,0.78,0.014157205727833237,0.10707860286391663
compas,0,42,3,6,2,"[35, 1, 0, 13, 1, 0, 1, 1, 1, 0]",1,1,"[35.0, 1.0, 5.0, 13.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,1.112,nn,0.78,0.1,0.1
compas,0,42,3,6,3,"[35, 1, 0, 13, 1, 0, 1, 1, 1, 0]",1,1,"[35.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,1.108,nn,0.78,0.013000000000000001,0.0565
compas,0,42,3,6,4,"[35, 1, 0, 13, 1, 0, 1, 1, 1, 0]",1,1,"[35.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,1.11,nn,0.78,0.013000000000000001,0.0565
compas,0,42,3,10,0,"[63, 1, 0, 10, 38, 1, 1, 0, 1, 35]",1,1,"[63.0, 1.0, 0.0, 10.0, 38.0, 1.0, 1.0, 0.0, 1.0, 15.219783167852786]",0,False,False,0,1.131,nn,0.78,0.0016483514026789346,0.05082417570133947
compas,0,42,3,10,1,"[63, 1, 0, 10, 38, 1, 1, 0, 1, 35]",1,1,"[63.0, 1.0, 0.0, 10.0, 38.0, 1.0, 1.0, 0.0, 1.0, 14.562316702135059]",0,False,False,0,1.13,nn,0.78,0.0017031402748220786,0.05085157013741104
compas,0,42,3,10,2,"[63, 1, 0, 10, 38, 1, 1, 0, 1, 35]",1,1,"[63.0, 1.0, 0.0, 10.0, 38.0, 1.0, 1.0, 0.0, 1.0, 14.948831756376213]",0,False,False,0,1.125,nn,0.78,0.0016709306869686488,0.05083546534348433
compas,0,42,3,10,3,"[63, 1, 0, 10, 38, 1, 1, 0, 1, 35]",1,1,"[63.0, 1.0, 0.0, 10.0, 38.0, 1.0, 1.0, 0.0, 1.0, 15.098530842711977]",0,False,False,0,1.127,nn,0.78,0.0016584557631073354,0.05082922788155367
compas,0,42,3,10,4,"[63, 1, 0, 10, 38, 1, 1, 0, 1, 35]",1,1,"[63.0, 1.0, 0.0, 10.0, 38.0, 1.0, 1.0, 0.0, 1.0, 15.376303498689325]",0,False,False,0,1.126,nn,0.78,0.0016353080417758896,0.05081765402088795
compas,0,42,3,13,0,"[27, 1, 0, 6, 0, 0, 1, 0, 1, 30]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 6.121714172259935]",0,False,False,0,1.121,nn,0.78,0.001989857152311672,0.05099492857615584
compas,0,42,3,13,1,"[27, 1, 0, 6, 0, 0, 1, 0, 1, 30]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 5.596159395562079]",0,False,False,0,1.116,nn,0.78,0.0020336533837031602,0.051016826691851584
compas,0,42,3,13,2,"[27, 1, 0, 6, 0, 0, 1, 0, 1, 30]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 6.155110989517764]",0,False,False,0,1.103,nn,0.78,0.001987074084206853,0.05099353704210343
compas,0,42,3,13,3,"[27, 1, 0, 6, 0, 0, 1, 0, 1, 30]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.2387214723867168]",0,False,False,0,1.114,nn,0.78,0.00239677321063444,0.051198386605317225
compas,0,42,3,13,4,"[27, 1, 0, 6, 0, 0, 1, 0, 1, 30]",1,0,"[27.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,1.11,nn,0.78,0.0025000000000000005,0.051250000000000004
compas,0,42,3,16,0,"[22, 1, 0, 2, 0, 0, 1, 0, 1, 30]",1,1,"[21.99933221240405, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,1.09,nn,0.78,8.143751170135331e-07,0.05000040718755851
compas,0,42,3,16,1,"[22, 1, 0, 2, 0, 0, 1, 0, 1, 30]",1,1,"[22.00021940711933, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,1.085,nn,0.78,2.6756965772140174e-07,0.050000133784828864
compas,0,42,3,16,2,"[22, 1, 0, 2, 0, 0, 1, 0, 1, 30]",1,1,"[21.999061707391387, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 30.0]",0,False,False,0,1.086,nn,0.78,1.1442592787958007e-06,0.0500005721296394
