dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc
adult,1,42,0,1,0,"[46, 2, 10, 0, 10, 1, 4, 0, 0, 0, 40, 30]",0,0,"[46.0, 2.0, 10.0, 0.0, 10.0, 1.0, 4.0, 0.0, 23608.057498302234, 0.0, 40.0, 30.0]",1,True,False,64,52.286,nn,0.8275862068965517
adult,1,42,0,1,1,"[46, 2, 10, 0, 10, 1, 4, 0, 0, 0, 40, 30]",0,0,"[46.0, 2.0, 10.0, 0.0, 10.0, 1.0, 4.0, 0.0, 25366.986098441746, 0.0, 40.0, 30.0]",1,True,False,64,51.108,nn,0.8275862068965517
adult,1,42,0,1,2,"[46, 2, 10, 0, 10, 1, 4, 0, 0, 0, 40, 30]",0,0,"[46.0, 2.0, 10.0, 0.0, 10.0, 1.0, 4.0, 0.0, 24473.319306960635, 0.0, 40.0, 30.0]",1,True,False,64,50.97,nn,0.8275862068965517
adult,1,42,0,1,3,"[46, 2, 10, 0, 10, 1, 4, 0, 0, 0, 40, 30]",0,0,"[46.0, 2.0, 10.0, 0.0, 10.0, 1.0, 4.0, 0.0, 25190.417228802937, 0.0, 40.0, 30.0]",1,True,False,64,51.085,nn,0.8275862068965517
adult,1,42,0,1,4,"[46, 2, 10, 0, 10, 1, 4, 0, 0, 0, 40, 30]",0,0,"[46.0, 2.0, 10.0, 0.0, 10.0, 1.0, 4.0, 0.0, 22626.820302755023, 0.0, 40.0, 30.0]",1,True,False,64,51.306,nn,0.8275862068965517
adult,1,42,0,4,0,"[26, 2, 9, 0, 1, 1, 4, 1, 0, 0, 55, 30]",0,0,"[26.0, 2.0, 9.0, 0.0, 1.0, 1.0, 4.0, 1.0, 25916.152247006023, 0.0, 55.0, 30.0]",1,True,False,64,51.034,nn,0.8275862068965517
adult,1,42,0,4,1,"[26, 2, 9, 0, 1, 1, 4, 1, 0, 0, 55, 30]",0,0,"[26.0, 2.0, 9.0, 0.0, 1.0, 1.0, 4.0, 1.0, 24625.9225675564, 0.0, 55.0, 30.0]",1,True,False,64,51.06,nn,0.8275862068965517
adult,1,42,0,4,2,"[26, 2, 9, 0, 1, 1, 4, 1, 0, 0, 55, 30]",0,0,"[26.0, 2.0, 9.0, 0.0, 1.0, 1.0, 4.0, 1.0, 25499.229422642777, 0.0, 55.0, 30.0]",1,True,False,64,51.057,nn,0.8275862068965517
adult,1,42,0,4,3,"[26, 2, 9, 0, 1, 1, 4, 1, 0, 0, 55, 30]",0,0,"[26.0, 2.0, 9.0, 0.0, 1.0, 1.0, 4.0, 1.0, 26753.06798755229, 0.0, 55.0, 30.0]",1,True,False,64,51.418,nn,0.8275862068965517
adult,1,42,0,4,4,"[26, 2, 9, 0, 1, 1, 4, 1, 0, 0, 55, 30]",0,0,"[26.0, 2.0, 9.0, 0.0, 1.0, 1.0, 4.0, 1.0, 25187.203386381116, 0.0, 55.0, 30.0]",1,True,False,64,53.208,nn,0.8275862068965517
adult,1,42,0,5,0,"[23, 1, 10, 5, 2, 4, 2, 1, 0, 0, 40, 30]",0,0,"[23.0, 1.0, 10.0, 5.0, 2.0, 4.0, 2.0, 1.0, 22071.866819365587, 0.0, 40.0, 30.0]",1,True,False,64,52.508,nn,0.8275862068965517
adult,1,42,0,5,1,"[23, 1, 10, 5, 2, 4, 2, 1, 0, 0, 40, 30]",0,0,"[23.0, 1.0, 10.0, 5.0, 2.0, 4.0, 2.0, 1.0, 27310.219894459446, 0.0, 40.0, 30.0]",1,True,False,64,51.262,nn,0.8275862068965517
