dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
garments,2,42,2,1,0,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 781.9805116005505, 0.0, 0.0, 0.0, 30.5]",2,True,False,4,2.872,nn,0.6903765690376569,0.016943993324086817,0.05013866332871007
garments,2,42,2,1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 672.842651313729, 0.0, 0.0, 0.0, 30.5]",2,True,False,4,2.867,nn,0.6903765690376569,0.014417653965595578,0.04887549364946445
garments,2,42,2,1,2,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 750.4791385251227, 0.0, 0.0, 0.0, 30.5]",2,True,False,4,2.897,nn,0.6903765690376569,0.016214794873266727,0.04977406410330003
garments,2,42,2,1,3,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 679.580289962039, 0.0, 0.0, 0.0, 30.5]",2,True,False,4,2.863,nn,0.6903765690376569,0.01457361782319535,0.048953475578264335
garments,2,42,2,1,4,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 50.0, 0.0, 0.0, 0.0, 30.5]",1,1,"[0.0, 1.0, 3.0, 10.0, 0.8, 11.41, 3660.0, 700.9236651234096, 0.0, 0.0, 0.0, 30.5]",2,True,False,4,2.865,nn,0.6903765690376569,0.015067677433412259,0.0492005053833728
garments,2,42,2,2,0,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 45.0, 0.0, 0.0, 0.0, 57.5]",1,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 181.93893033633123, 0.0, 0.0, 0.0, 57.5]",2,True,False,4,2.878,nn,0.6903765690376569,0.0031698826466743336,0.04325160799000383
garments,2,42,2,2,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 45.0, 0.0, 0.0, 0.0, 57.5]",1,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 187.2109006839378, 0.0, 0.0, 0.0, 57.5]",2,True,False,4,2.875,nn,0.6903765690376569,0.0032919189973133747,0.04331262616532335
garments,2,42,2,2,2,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 45.0, 0.0, 0.0, 0.0, 57.5]",1,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 183.724056576334, 0.0, 0.0, 0.0, 57.5]",2,True,False,4,2.877,nn,0.6903765690376569,0.0032112050133410648,0.043272269173337194
garments,2,42,2,2,3,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 45.0, 0.0, 0.0, 0.0, 57.5]",1,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 187.89904286912446, 0.0, 0.0, 0.0, 57.5]",2,True,False,4,2.877,nn,0.6903765690376569,0.003307848214563066,0.043320590773948196
garments,2,42,2,2,4,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 45.0, 0.0, 0.0, 0.0, 57.5]",1,1,"[0.0, 1.0, 3.0, 2.0, 0.75, 28.08, 6900.0, 199.876422779034, 0.0, 0.0, 0.0, 57.5]",2,True,False,4,2.877,nn,0.6903765690376569,0.003585102379144305,0.04345921785623882
