dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,0,3,0,"[64, 1, 0, 13, 1, 0, 1, 0, 1, 1]",1,0,"[64.0, 1.0, 0.0, 0.0, 0.8753147408008353, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,4,5.508,nn,0.785,0.013010390438266599,0.1065051952191333
compas,0,42,0,3,1,"[64, 1, 0, 13, 1, 0, 1, 0, 1, 1]",1,0,"[64.0, 1.0, 0.0, 0.0, 0.27979506545104016, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,4,5.506,nn,0.785,0.01306001707787908,0.10653000853893954
compas,0,42,0,3,2,"[64, 1, 0, 13, 1, 0, 1, 0, 1, 1]",1,0,"[64.0, 1.0, 0.0, 0.0, 0.9303188407006608, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,4,5.495,nn,0.785,0.013005806763274947,0.10650290338163748
compas,0,42,0,3,3,"[64, 1, 0, 13, 1, 0, 1, 0, 1, 1]",1,0,"[64.0, 1.0, 0.0, 13.159056366347055, 1.1460565181534363, 0.0, 1.0, 0.0, 0.0, 5.5275634079539895]",0,True,False,4,5.505,nn,0.785,0.10054852469352267,0.25027426234676137
compas,0,42,0,3,4,"[64, 1, 0, 13, 1, 0, 1, 0, 1, 1]",1,0,"[64.0, 1.0, 0.0, 0.0, 1.8627539431945905, 0.0, 1.0, 0.0, 1.0, 1.0]",0,True,False,4,5.51,nn,0.785,0.013071896161932883,0.10653594808096645
compas,0,42,0,9,0,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[32.61427539022114, 1.0, 2.0, 9.0, 0.0, 0.0, 1.0, 0.0, 0.0, 512.4713131459198]",0,True,False,4,5.452,nn,0.785,0.1422274168152752,0.2211137084076376
compas,0,42,0,9,1,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[33.230285415638356, 1.0, 2.0, 9.0, 0.0, 0.0, 1.0, 0.0, 0.0, 568.3740981691278]",0,True,False,4,5.452,nn,0.785,0.14763721397218954,0.2238186069860948
compas,0,42,0,9,2,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[36.19209080962892, 1.0, 2.0, 6.187696634019363, 0.0, 0.0, 1.0, 0.0, 0.0, 44.0]",0,True,False,4,5.428,nn,0.785,0.11036363362162567,0.20518181681081285
compas,0,42,0,9,3,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[31.454423797506315, 1.0, 2.0, 11.59206035431883, 0.0, 0.0, 1.0, 0.0, 0.0, 44.0]",0,True,False,4,5.457,nn,0.785,0.10436574791225338,0.20218287395612672
compas,0,42,0,9,4,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.31430777202683, 1.0, 2.0, 9.0, 0.0, 0.0, 1.0, 0.0, 0.0, 591.6587156407134]",0,True,False,4,5.456,nn,0.785,0.15089957724488892,0.22544978862244447
