dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss,sparsity
compas,0,42,4,5,0,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,False,False,0,16.406,nn,0.7925,0.0,1.0,1.0
compas,0,42,4,5,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, -8]",1,False,False,0,15.245,nn,0.7925,0.0006666666666666668,1.0503333333333333,0.9
compas,0,42,4,5,2,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[28, 1, 0, 4, 1, 0, 1, 0, 1, 0]",0,False,False,0,16.162,nn,0.7925,0.003439024390243903,0.10171951219512196,0.8
compas,0,42,4,11,0,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31, 1, 0, 25, 1, 0, 1, 0, 0, 16]",1,False,False,0,16.558,nn,0.7925,0.019916666666666666,1.1099583333333334,0.8
compas,0,42,4,11,1,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31, 1, 0, 4, 1, 0, 1, 0, 0, 19]",0,False,False,0,16.201,nn,0.7925,0.020666666666666667,0.11033333333333334,0.8
compas,0,42,4,11,2,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31, 1, 0, 25, 1, 0, 1, 0, 0, 135]",1,False,False,0,16.155,nn,0.7925,0.010000000000000002,1.055,0.9
compas,0,42,4,17,0,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 21]",1,False,False,0,15.912,nn,0.7925,0.0004166666666666667,1.0502083333333334,0.9
compas,0,42,4,17,1,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[26, 1, 0, 1, 0, 1, 1, 0, 1, 16]",0,False,False,0,16.594,nn,0.7925,0.004878048780487806,0.05243902439024391,0.9
compas,0,42,4,17,2,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,False,False,0,16.316,nn,0.7925,0.0,1.0,1.0
compas,0,42,4,19,0,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25, 1, 2, 8, 1, 0, 1, 1, 1, 0]",0,False,False,0,16.135,nn,0.7925,0.001,0.0505,0.9
compas,0,42,4,19,1,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25, 1, 2, 5, 1, 0, 1, 1, 1, 0]",0,False,False,0,16.75,nn,0.7925,0.004,0.052000000000000005,0.9
compas,0,42,4,19,2,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25, 1, 2, 8, 1, 0, 1, 1, 1, 0]",0,False,False,0,15.715,nn,0.7925,0.001,0.0505,0.9
compas,0,42,4,23,0,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 120]",1,False,False,0,16.479,nn,0.7925,0.0014166666666666668,1.0507083333333334,0.9
compas,0,42,4,23,1,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24, 1, 0, 0, 137, 0, 0, 0, 0, 84]",0,False,False,0,16.769,nn,0.7925,0.005416666666666667,0.10270833333333335,0.8
compas,0,42,4,23,2,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 75]",1,False,False,0,16.339,nn,0.7925,0.005166666666666667,1.0525833333333334,0.9
