dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,1,0,0,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 42]",1,False,False,0,16.472,nn,0.79,0.003416666666666667,1.0517083333333332
compas,0,42,1,0,1,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,False,False,0,16.843,nn,0.79,0.0,1.0
compas,0,42,1,0,2,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,0,"[24, 1, 0, 4, 1, 0, 1, 0, 1, 1]",1,False,False,0,16.76,nn,0.79,0.0,1.0
compas,0,42,1,3,0,"[23, 1, 0, 3, 0, 1, 1, 0, 1, 4]",1,0,"[23, 1, 0, 3, 0, 1, 1, 0, 1, 4]",1,False,False,0,16.349,nn,0.79,0.0,1.0
compas,0,42,1,3,1,"[23, 1, 0, 3, 0, 1, 1, 0, 1, 4]",1,0,"[28, 1, 0, 3, 0, 1, 1, 0, 1, 4]",0,False,False,0,16.335,nn,0.79,0.006097560975609756,0.053048780487804884
compas,0,42,1,3,2,"[23, 1, 0, 3, 0, 1, 1, 0, 1, 4]",1,0,"[23, 1, 0, 3, 0, 1, 1, 0, 1, 4]",1,False,False,0,16.333,nn,0.79,0.0,1.0
compas,0,42,1,8,0,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[25, 1, 2, 6, 1, 1, 1, 1, 1, 6]",0,False,False,0,15.844,nn,0.79,0.003,0.051500000000000004
compas,0,42,1,8,1,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,False,False,0,16.408,nn,0.79,0.0,1.0
compas,0,42,1,8,2,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,1,"[25, 1, 2, 9, 1, 1, 1, 1, 1, 6]",1,False,False,0,15.925,nn,0.79,0.0,1.0
compas,0,42,1,15,0,"[41, 1, 0, 10, 0, 0, 1, 0, 1, 176]",1,1,"[41, 1, 0, 10, 0, 0, 1, 0, 1, 138]",1,False,False,0,16.234,nn,0.79,0.003166666666666667,1.0515833333333333
compas,0,42,1,15,1,"[41, 1, 0, 10, 0, 0, 1, 0, 1, 176]",1,1,"[39, 1, 0, 10, 0, 0, 1, 0, 1, 25]",0,False,False,0,15.882,nn,0.79,0.015022357723577235,0.10751117886178863
compas,0,42,1,15,2,"[41, 1, 0, 10, 0, 0, 1, 0, 1, 176]",1,1,"[41, 1, 0, 10, 0, 0, 1, 0, 1, 176]",1,False,False,0,16.396,nn,0.79,0.0,1.0
compas,0,42,1,22,0,"[38, 1, 0, 9, 1, 0, 1, 0, 1, 13]",1,1,"[38, 1, 0, 6, 1, 0, 1, 0, 1, 13]",0,False,False,0,16.049,nn,0.79,0.003,0.051500000000000004
compas,0,42,1,22,1,"[38, 1, 0, 9, 1, 0, 1, 0, 1, 13]",1,1,"[38, 1, 0, 6, 1, 0, 1, 0, 1, 13]",0,False,False,0,16.306,nn,0.79,0.003,0.051500000000000004
compas,0,42,1,22,2,"[38, 1, 0, 9, 1, 0, 1, 0, 1, 13]",1,1,"[38, 1, 0, 9, 1, 0, 1, 0, 1, 13]",1,False,False,0,16.591,nn,0.79,0.0,1.0
