dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,2,3,0,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[27, 1, 0, 6, 1, 0, 1, 1, 1, 17]",0,False,False,0,16.145,nn,0.75,0.002,0.051000000000000004
compas,0,42,2,3,1,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[28, 1, 0, 3, 1, 0, 1, 1, 1, 17]",0,False,False,0,16.582,nn,0.75,0.0062195121951219515,0.10310975609756098
compas,0,42,2,3,2,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,0,"[27, 1, 0, 8, 1, 0, 1, 1, 1, 17]",1,False,False,0,16.111,nn,0.75,0.0,1.0
compas,0,42,2,5,0,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[19, 0, 0, 2, 1, 0, 0, 0, 0, 11]",0,False,False,0,17.092,nn,0.75,0.00810569105691057,0.10405284552845528
compas,0,42,2,5,1,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[19, 0, 0, 2, 1, 0, 0, 0, 0, 19]",0,False,False,0,16.196,nn,0.75,0.007439024390243904,0.10371951219512196
compas,0,42,2,5,2,"[21, 0, 0, 2, 1, 0, 0, 0, 0, 79]",1,1,"[19, 0, 0, 2, 1, 0, 0, 0, 0, 1]",0,False,False,0,16.498,nn,0.75,0.008939024390243902,0.10446951219512196
compas,0,42,2,8,0,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[50, 1, 0, 2, 68, 0, 1, 0, 1, 124]",0,False,False,0,16.288,nn,0.75,0.034313008130081306,0.11715650406504066
compas,0,42,2,8,1,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[22, 1, 0, 2, 69, 0, 1, 0, 1, -8]",0,False,False,0,15.94,nn,0.75,0.011083333333333334,0.10554166666666667
compas,0,42,2,8,2,"[22, 1, 0, 2, 70, 0, 1, 0, 1, 124]",1,1,"[22, 1, 0, 2, 68, 0, 1, 0, 1, 36]",0,False,False,0,16.196,nn,0.75,0.0075,0.10375000000000001
compas,0,42,2,15,0,"[30, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,False,False,0,16.152,nn,0.75,0.0,1.0
compas,0,42,2,15,1,"[30, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0,False,False,0,16.372,nn,0.75,0.007000000000000001,0.053500000000000006
compas,0,42,2,15,2,"[30, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,1,"[30, 1, 0, 8, 1, 1, 1, 1, 1, 1]",1,False,False,0,16.587,nn,0.75,0.0,1.0
compas,0,42,2,19,0,"[36, 1, 0, 9, 0, 0, 1, 0, 1, 3]",1,1,"[36, 1, 0, 2, 13, 0, 1, 0, 1, 3]",0,False,False,0,16.51,nn,0.75,0.008083333333333335,0.10404166666666667
compas,0,42,2,19,1,"[36, 1, 0, 9, 0, 0, 1, 0, 1, 3]",1,1,"[41, 1, 0, 16, 0, 0, 1, 0, 1, 3]",0,False,False,0,16.818,nn,0.75,0.013097560975609757,0.10654878048780489
compas,0,42,2,19,2,"[36, 1, 0, 9, 0, 0, 1, 0, 1, 3]",1,1,"[38, 1, 0, 7, 2, 0, 1, 0, 1, 3]",0,False,False,0,16.807,nn,0.75,0.004605691056910569,0.1523028455284553
