dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,4,5,0,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1200.0]",0,True,True,4,7.109,nn,0.7925,0.1,0.1
compas,0,42,4,5,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1200.0]",0,True,True,4,7.12,nn,0.7925,0.1,0.1
compas,0,42,4,5,2,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1200.0]",0,True,True,4,7.131,nn,0.7925,0.1,0.1
compas,0,42,4,5,3,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1200.0]",0,True,True,4,7.136,nn,0.7925,0.1,0.1
compas,0,42,4,5,4,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1200.0]",0,True,True,4,7.131,nn,0.7925,0.1,0.1
compas,0,42,4,11,0,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.25533299653063, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1200.0]",0,True,True,4,6.906,nn,0.7925,0.08906138170308614,0.14453069085154308
compas,0,42,4,11,1,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[32.967828741563295, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1200.0]",0,True,True,4,6.906,nn,0.7925,0.09114979114824792,0.14557489557412395
compas,0,42,4,11,2,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.149686216436304, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1200.0]",0,True,True,4,6.939,nn,0.7925,0.08893254416638574,0.14446627208319288
compas,0,42,4,11,3,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.66566373735927, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1200.0]",0,True,True,4,6.93,nn,0.7925,0.08956178504556009,0.14478089252278004
compas,0,42,4,11,4,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 14.996808161566554, 1.0, 0.0, 1.0, 0.0, 0.0, 1200.0]",0,True,True,4,6.946,nn,0.7925,0.08875319183843344,0.14437659591921673
