dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
garments,2,42,3,0,0,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 50.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 69.58942353386269, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,203.149,0.8242677824267782,rf,0.0004534588780986732,0.041893396105716
garments,2,42,3,0,1,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 50.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[4.0, 1.0, 5.0, 9.0, 0.8, 22.570638679234552, 1920.0, 67.37286697835026, 0.0, 0.0, 0.0, 56.59964733366949]",2,False,False,0,202.836,0.8242677824267782,rf,0.2557320646808855,0.37786603234044275
garments,2,42,3,0,2,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 50.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 69.52068432392853, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,201.402,0.8242677824267782,rf,0.08378520102601686,0.12522593384634176
garments,2,42,3,0,3,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 50.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 70.01265393906546, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,198.032,0.8242677824267782,rf,0.0004632558782191078,0.041898294605776217
garments,2,42,3,0,4,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 50.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 1.0, 3.0, 5.0, 0.8, 25.9, 1920.0, 70.29266729264299, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,207.521,0.8242677824267782,rf,0.0004697376688111803,0.04190153550107226
garments,2,42,3,1,0,"[0.0, 1.0, 3.0, 6.0, 0.8, 25.9, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 3.0, 6.0, 0.8, 6.98370173222844, 6720.0, 38.0, 3.0104804725141276, 0.0, 0.0, 56.0]",1,False,False,0,222.77,0.8242677824267782,rf,0.11158450293478757,1.1807922514673939
garments,2,42,3,1,1,"[0.0, 1.0, 3.0, 6.0, 0.8, 25.9, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 2.0, 3.0, 0.8, 7.198652250496746, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,210.771,0.8242677824267782,rf,0.2771034025355119,0.3052183679344226
garments,2,42,3,1,2,"[0.0, 1.0, 3.0, 6.0, 0.8, 25.9, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 3.0, 8.0, 0.8, 6.307899934154744, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,False,False,0,215.781,0.8242677824267782,rf,0.1950610145881815,1.2225305072940906
garments,2,42,3,1,3,"[0.0, 1.0, 3.0, 6.0, 0.8, 25.9, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 5.0, 4.0, 0.8, 6.416710138388154, 6720.0, 31.338058293117328, 0.0, 0.0, 0.0, 56.0]",2,False,False,0,219.911,0.8242677824267782,rf,0.2783908635869357,0.3475287651268012
garments,2,42,3,1,4,"[0.0, 1.0, 3.0, 6.0, 0.8, 25.9, 6720.0, 38.0, 0.0, 0.0, 0.0, 56.0]",1,1,"[0.0, 0.0, 4.0, 6.0, 0.8, 7.4661875375085245, 6720.0, 33.42877510907066, 8.074064208644849, 0.0, 0.0, 56.0]",2,False,False,0,210.253,0.8242677824267782,rf,0.19573094790666773,0.30619880728666715
