dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
compas,0,42,0,4,0,"[21, 1, 0, 1, 1, 0, 1, 0, 1, 3]",1,1,"[33.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,18.164,0.8025,rf,0.014634146341463414,0.05731707317073171
compas,0,42,0,4,1,"[21, 1, 0, 1, 1, 0, 1, 0, 1, 3]",1,1,"[33.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,16.228,0.8025,rf,0.014634146341463414,0.05731707317073171
compas,0,42,0,4,2,"[21, 1, 0, 1, 1, 0, 1, 0, 1, 3]",1,1,"[33.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,18.34,0.8025,rf,0.014634146341463414,0.05731707317073171
compas,0,42,0,4,3,"[21, 1, 0, 1, 1, 0, 1, 0, 1, 3]",1,1,"[33.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,17.233,0.8025,rf,0.014634146341463414,0.05731707317073171
compas,0,42,0,4,4,"[21, 1, 0, 1, 1, 0, 1, 0, 1, 3]",1,1,"[33.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,16.284,0.8025,rf,0.014634146341463414,0.05731707317073171
compas,0,42,0,9,0,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,16.093,0.8025,rf,0.008544715447154473,0.15427235772357725
compas,0,42,0,9,1,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,15.146,0.8025,rf,0.008544715447154473,0.15427235772357725
compas,0,42,0,9,2,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,49.098,0.8025,rf,0.008544715447154473,0.15427235772357725
compas,0,42,0,9,3,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,51.34,0.8025,rf,0.008544715447154473,0.15427235772357725
compas,0,42,0,9,4,"[30, 1, 2, 9, 0, 0, 1, 0, 1, 44]",1,1,"[34.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,49.481,0.8025,rf,0.008544715447154473,0.15427235772357725
