dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss
credit,1,42,1,0,0,"[1, 18, 4, 2, 1049, 1, 2, 4, 1, 0, 4, 2, 21, 2, 1, 1, 3, 2, 0, 1]",0,1,"[2.500696661539409, 18.0, 4.0, 2.0, 1049.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 21.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,36.063,0.78,rf,0.025011611025656817,0.03750580551282841
credit,1,42,1,0,1,"[1, 18, 4, 2, 1049, 1, 2, 4, 1, 0, 4, 2, 21, 2, 1, 1, 3, 2, 0, 1]",0,1,"[2.501394559382517, 18.0, 4.0, 2.0, 1049.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 21.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,36.135,0.78,rf,0.025023242656375285,0.037511621328187646
credit,1,42,1,0,2,"[1, 18, 4, 2, 1049, 1, 2, 4, 1, 0, 4, 2, 21, 2, 1, 1, 3, 2, 0, 1]",0,1,"[1.0, 18.0, 4.0, 2.0, 1327.4715712295197, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 36.60843578669498, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,36.731,0.78,rf,0.01439660165877453,0.05719830082938727
credit,1,42,1,0,3,"[1, 18, 4, 2, 1049, 1, 2, 4, 1, 0, 4, 2, 21, 2, 1, 1, 3, 2, 0, 1]",0,1,"[2.5076033065573275, 18.0, 4.0, 2.0, 1049.0, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 21.0, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,36.069,0.78,rf,0.025126721775955457,0.03756336088797773
credit,1,42,1,0,4,"[1, 18, 4, 2, 1049, 1, 2, 4, 1, 0, 4, 2, 21, 2, 1, 1, 3, 2, 0, 1]",0,1,"[1.0, 18.0, 4.0, 2.0, 773.3570380620256, 1.0, 2.0, 4.0, 1.0, 0.0, 4.0, 2.0, 36.67102206397353, 2.0, 1.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,36.641,0.78,rf,0.0144443408658202,0.0572221704329101
credit,1,42,1,18,0,"[1, 15, 2, 8, 806, 1, 3, 4, 1, 0, 4, 2, 22, 2, 2, 1, 2, 2, 0, 1]",0,1,"[1.0, 15.0, 2.0, 8.0, 1397.039827286142, 1.0, 3.0, 4.0, 1.0, 0.0, 4.0, 2.0, 22.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,38.02,0.78,rf,0.0014963033602180813,0.025748151680109042
credit,1,42,1,18,1,"[1, 15, 2, 8, 806, 1, 3, 4, 1, 0, 4, 2, 22, 2, 2, 1, 2, 2, 0, 1]",0,1,"[2.5040383857286104, 15.0, 2.0, 8.0, 806.0, 1.0, 3.0, 4.0, 1.0, 0.0, 4.0, 2.0, 22.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,36.337,0.78,rf,0.025067306428810172,0.03753365321440509
credit,1,42,1,18,2,"[1, 15, 2, 8, 806, 1, 3, 4, 1, 0, 4, 2, 22, 2, 2, 1, 2, 2, 0, 1]",0,1,"[1.0, 15.0, 2.0, 8.0, 1415.027834198051, 1.0, 3.0, 4.0, 1.0, 0.0, 4.0, 2.0, 22.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,37.753,0.78,rf,0.0015418426182229143,0.025770921309111457
credit,1,42,1,18,3,"[1, 15, 2, 8, 806, 1, 3, 4, 1, 0, 4, 2, 22, 2, 2, 1, 2, 2, 0, 1]",0,1,"[2.504807399004366, 15.0, 2.0, 8.0, 806.0, 1.0, 3.0, 4.0, 1.0, 0.0, 4.0, 2.0, 22.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,36.284,0.78,rf,0.025080123316739436,0.03754006165836972
credit,1,42,1,18,4,"[1, 15, 2, 8, 806, 1, 3, 4, 1, 0, 4, 2, 22, 2, 2, 1, 2, 2, 0, 1]",0,1,"[1.0, 15.0, 2.0, 8.0, 1418.6652017537742, 1.0, 3.0, 4.0, 1.0, 0.0, 4.0, 2.0, 22.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,38.045,0.78,rf,0.0015510511436804411,0.02577552557184022
credit,1,42,1,36,0,"[1, 30, 0, 8, 8072, 5, 2, 2, 2, 0, 3, 3, 25, 0, 2, 3, 3, 2, 0, 1]",0,1,"[2.5007281750991424, 30.0, 0.0, 8.0, 8072.0, 5.0, 2.0, 2.0, 2.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,32.704,0.78,rf,0.025012136251652373,0.037506068125826186
credit,1,42,1,36,1,"[1, 30, 0, 8, 8072, 5, 2, 2, 2, 0, 3, 3, 25, 0, 2, 3, 3, 2, 0, 1]",0,1,"[2.5080831325163446, 30.0, 0.0, 8.0, 8072.0, 5.0, 2.0, 2.0, 2.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,32.721,0.78,rf,0.02513471887527241,0.03756735943763621
credit,1,42,1,36,2,"[1, 30, 0, 8, 8072, 5, 2, 2, 2, 0, 3, 3, 25, 0, 2, 3, 3, 2, 0, 1]",0,1,"[2.501263133644871, 30.0, 0.0, 8.0, 8072.0, 5.0, 2.0, 2.0, 2.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,32.714,0.78,rf,0.025021052227414516,0.03751052611370726
credit,1,42,1,36,3,"[1, 30, 0, 8, 8072, 5, 2, 2, 2, 0, 3, 3, 25, 0, 2, 3, 3, 2, 0, 1]",0,1,"[2.5003353131790433, 30.0, 0.0, 8.0, 8072.0, 5.0, 2.0, 2.0, 2.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,32.58,0.78,rf,0.025005588552984057,0.03750279427649203
credit,1,42,1,36,4,"[1, 30, 0, 8, 8072, 5, 2, 2, 2, 0, 3, 3, 25, 0, 2, 3, 3, 2, 0, 1]",0,1,"[2.5052880797981003, 30.0, 0.0, 8.0, 8072.0, 5.0, 2.0, 2.0, 2.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0]",1,True,False,64,32.634,0.78,rf,0.025088134663301672,0.03754406733165084
credit,1,42,1,39,0,"[2, 48, 1, 0, 12169, 5, 1, 4, 2, 1, 4, 4, 36, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.5013138971129294, 48.0, 1.0, 0.0, 12169.0, 5.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 36.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,False,64,31.698,0.78,rf,0.008355231618548824,0.029177615809274415
credit,1,42,1,39,1,"[2, 48, 1, 0, 12169, 5, 1, 4, 2, 1, 4, 4, 36, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.5002632023054248, 48.0, 1.0, 0.0, 12169.0, 5.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 36.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,False,64,31.681,0.78,rf,0.008337720038423747,0.029168860019211873
credit,1,42,1,39,2,"[2, 48, 1, 0, 12169, 5, 1, 4, 2, 1, 4, 4, 36, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.5004519647328145, 48.0, 1.0, 0.0, 12169.0, 5.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 36.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,False,64,31.667,0.78,rf,0.008340866078880243,0.029170433039440124
credit,1,42,1,39,3,"[2, 48, 1, 0, 12169, 5, 1, 4, 2, 1, 4, 4, 36, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.501379422825294, 48.0, 1.0, 0.0, 12169.0, 5.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 36.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,False,64,31.715,0.78,rf,0.0083563237137549,0.029178161856877452
credit,1,42,1,39,4,"[2, 48, 1, 0, 12169, 5, 1, 4, 2, 1, 4, 4, 36, 2, 3, 1, 4, 2, 1, 1]",0,1,"[2.500592615507051, 48.0, 1.0, 0.0, 12169.0, 5.0, 1.0, 4.0, 2.0, 1.0, 4.0, 4.0, 36.0, 2.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0]",1,True,False,64,31.581,0.78,rf,0.008343210258450846,0.029171605129225425
credit,1,42,1,43,0,"[2, 12, 2, 0, 685, 1, 4, 2, 3, 0, 3, 3, 25, 0, 2, 1, 2, 2, 0, 1]",0,0,"[2.50121192179266, 12.0, 2.0, 0.0, 685.0, 1.0, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,34.015,0.78,rf,0.008353532029877668,0.029176766014938835
credit,1,42,1,43,1,"[2, 12, 2, 0, 685, 1, 4, 2, 3, 0, 3, 3, 25, 0, 2, 1, 2, 2, 0, 1]",0,0,"[2.5002639314716975, 12.0, 2.0, 0.0, 685.0, 1.0, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,34.042,0.78,rf,0.008337732191194958,0.02916886609559748
credit,1,42,1,43,2,"[2, 12, 2, 0, 685, 1, 4, 2, 3, 0, 3, 3, 25, 0, 2, 1, 2, 2, 0, 1]",0,0,"[2.504792918962731, 12.0, 2.0, 0.0, 685.0, 1.0, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,33.983,0.78,rf,0.008413215316045516,0.02920660765802276
credit,1,42,1,43,3,"[2, 12, 2, 0, 685, 1, 4, 2, 3, 0, 3, 3, 25, 0, 2, 1, 2, 2, 0, 1]",0,0,"[2.502027300194979, 12.0, 2.0, 0.0, 685.0, 1.0, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,33.982,0.78,rf,0.008367121669916319,0.029183560834958162
credit,1,42,1,43,4,"[2, 12, 2, 0, 685, 1, 4, 2, 3, 0, 3, 3, 25, 0, 2, 1, 2, 2, 0, 1]",0,0,"[2.500077953893923, 12.0, 2.0, 0.0, 685.0, 1.0, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 25.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,34.106,0.78,rf,0.008334632564898718,0.02916731628244936
credit,1,42,1,60,0,"[1, 12, 1, 7, 339, 1, 5, 4, 3, 0, 1, 3, 45, 0, 2, 1, 2, 2, 0, 1]",0,1,"[2.502645613338835, 12.0, 1.0, 7.0, 339.0, 1.0, 5.0, 4.0, 3.0, 0.0, 1.0, 3.0, 45.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0]",1,True,False,64,32.829,0.78,rf,0.025044093555647254,0.03752204677782363
