dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,4,5,0,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[27.3, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.931,nn,0.7925,0.0015853658536585373,0.05079268292682927
compas,0,42,4,5,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[27.3, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.932,nn,0.7925,0.0015853658536585373,0.05079268292682927
compas,0,42,4,5,2,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[27.3, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.932,nn,0.7925,0.0015853658536585373,0.05079268292682927
compas,0,42,4,5,3,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[27.3, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.934,nn,0.7925,0.0015853658536585373,0.05079268292682927
compas,0,42,4,5,4,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[27.3, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,0.932,nn,0.7925,0.0015853658536585373,0.05079268292682927
compas,0,42,4,11,0,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.172,nn,0.7925,0.0,1.0
compas,0,42,4,11,1,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.177,nn,0.7925,0.0,1.0
compas,0,42,4,11,2,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.175,nn,0.7925,0.0,1.0
compas,0,42,4,11,3,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.176,nn,0.7925,0.0,1.0
compas,0,42,4,11,4,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 15.0, 1.0, 0.0, 1.0, 0.0, 0.0, 135.0]",1,False,False,0,1.174,nn,0.7925,0.0,1.0
compas,0,42,4,17,0,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.55, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,1.207,nn,0.7925,0.0006707317073170741,0.05033536585365854
compas,0,42,4,17,1,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.55, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,1.205,nn,0.7925,0.0006707317073170741,0.05033536585365854
compas,0,42,4,17,2,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.55, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,1.203,nn,0.7925,0.0006707317073170741,0.05033536585365854
compas,0,42,4,17,3,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.55, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,1.203,nn,0.7925,0.0006707317073170741,0.05033536585365854
compas,0,42,4,17,4,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.55, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,1.202,nn,0.7925,0.0006707317073170741,0.05033536585365854
compas,0,42,4,19,0,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1,False,False,0,1.153,nn,0.7925,0.0,1.0
compas,0,42,4,19,1,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1,False,False,0,1.158,nn,0.7925,0.0,1.0
compas,0,42,4,19,2,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1,False,False,0,1.154,nn,0.7925,0.0,1.0
compas,0,42,4,19,3,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1,False,False,0,1.155,nn,0.7925,0.0,1.0
compas,0,42,4,19,4,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 9.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",1,False,False,0,1.156,nn,0.7925,0.0,1.0
compas,0,42,4,23,0,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.6, 1.0, 0.0, 1.0, 137.0, 0.0, 0.0, 0.0, 0.0, 137.0]",0,False,False,0,0.96,nn,0.7925,0.0007317073170731725,0.05036585365853659
compas,0,42,4,23,1,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.6, 1.0, 0.0, 1.0, 137.0, 0.0, 0.0, 0.0, 0.0, 137.0]",0,False,False,0,0.961,nn,0.7925,0.0007317073170731725,0.05036585365853659
compas,0,42,4,23,2,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.6, 1.0, 0.0, 1.0, 137.0, 0.0, 0.0, 0.0, 0.0, 137.0]",0,False,False,0,0.961,nn,0.7925,0.0007317073170731725,0.05036585365853659
compas,0,42,4,23,3,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.6, 1.0, 0.0, 1.0, 137.0, 0.0, 0.0, 0.0, 0.0, 137.0]",0,False,False,0,0.962,nn,0.7925,0.0007317073170731725,0.05036585365853659
compas,0,42,4,23,4,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.6, 1.0, 0.0, 1.0, 137.0, 0.0, 0.0, 0.0, 0.0, 137.0]",0,False,False,0,0.961,nn,0.7925,0.0007317073170731725,0.05036585365853659
compas,0,42,4,29,0,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[29.725, 0.0, 2.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,1.242,nn,0.7925,0.0008841463414634163,0.05044207317073171
compas,0,42,4,29,1,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[29.725, 0.0, 2.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,1.246,nn,0.7925,0.0008841463414634163,0.05044207317073171
compas,0,42,4,29,2,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[29.725, 0.0, 2.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,1.244,nn,0.7925,0.0008841463414634163,0.05044207317073171
compas,0,42,4,29,3,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[29.725, 0.0, 2.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,1.245,nn,0.7925,0.0008841463414634163,0.05044207317073171
compas,0,42,4,29,4,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[29.725, 0.0, 2.0, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,1.243,nn,0.7925,0.0008841463414634163,0.05044207317073171
compas,0,42,4,30,0,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[21.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,1.042,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,30,1,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[21.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,1.042,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,30,2,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[21.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,1.042,nn,0.7925,0.0012195121951219514,0.05060975609756098
