dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
boston,0,42,1,9,0,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.595, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 4.32]",1,1,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.375, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 6.397965]",0,False,False,0,8.915,nn,0.9306930693069309,0.006213934911242601,0.08003004437869823
boston,0,42,1,9,1,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.595, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 4.32]",1,1,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.326, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 8.05]",0,False,False,0,8.97,nn,0.9306930693069309,0.009943540433925053,0.08189484714003946
boston,0,42,1,9,2,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.595, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 4.32]",1,1,"[0.02763, 75.0, 2.95, 0.0, 0.428, 6.30364, 21.8, 5.4011, 3.0, 252.0, 18.3, 395.63, 7.7]",0,False,False,0,9.139,nn,0.9306930693069309,0.00946820512820513,0.08165717948717949
boston,0,42,1,14,0,"[0.0536, 21.0, 5.64, 0.0, 0.439, 6.511, 21.1, 6.8147, 4.0, 243.0, 16.8, 396.9, 5.28]",1,0,"[0.0315, 21.0, 5.64, 0.0, 0.439, 6.416, 21.1, 7.466137, 0.802744, 243.0, 16.8, 396.9, 6.316675]",0,False,False,0,9.588,nn,0.9306930693069309,0.01712424848818194,0.2008698165517833
boston,0,42,1,14,1,"[0.0536, 21.0, 5.64, 0.0, 0.439, 6.511, 21.1, 6.8147, 4.0, 243.0, 16.8, 396.9, 5.28]",1,0,"[0.0536, 21.0, 5.716266, 0.0, 0.434654, 6.498356, 20.285006, 6.8147, 4.161301, 253.219965, 17.5796, 396.9, 5.420565]",0,False,False,0,9.819,nn,0.9306930693069309,0.00745855468236175,0.3114215850334886
boston,0,42,1,14,2,"[0.0536, 21.0, 5.64, 0.0, 0.439, 6.511, 21.1, 6.8147, 4.0, 243.0, 16.8, 396.9, 5.28]",1,0,"[0.0536, 21.0, 5.64, 0.0, 0.445, 6.481, 21.1, 6.8147, 4.0, 259.182567, 16.8, 396.9, 5.635757]",0,False,False,0,9.044,nn,0.9306930693069309,0.0035645892194984532,0.15562844845590307
boston,0,42,1,24,0,"[0.12083, 0.0, 2.89, 0.0, 0.445, 8.069, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,1,"[0.12083, 0.0, 2.89, 0.0, 0.445, 22.947, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,False,False,0,8.989,nn,0.9306930693069309,0.1430576923076923,1.1099903846153847
boston,0,42,1,24,1,"[0.12083, 0.0, 2.89, 0.0, 0.445, 8.069, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,1,"[0.12083, 0.0, 2.89, 0.0, 0.445, 22.934002, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,False,False,0,9.202,nn,0.9306930693069309,0.14293271153846154,1.1099278942307693
boston,0,42,1,24,2,"[0.12083, 0.0, 2.89, 0.0, 0.445, 8.069, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,1,"[0.12083, 0.0, 2.89, 0.0, 0.445, 23.575216, 76.0, 3.4952, 2.0, 276.0, 18.0, 396.9, 4.21]",1,False,False,0,9.145,nn,0.9306930693069309,0.1490982307692308,1.113010653846154
boston,0,42,1,37,0,"[0.06664, 0.0, 4.05, 0.0, 0.51, 6.546, 33.1, 3.1323, 5.0, 296.0, 16.6, 390.96, 5.33]",1,1,"[0.06664, 0.0, 4.05, 0.0, 0.51, 6.133896, 33.1, 3.1323, 5.0, 296.0, 16.6, 390.96, 5.33]",0,False,False,0,9.125,nn,0.9306930693069309,0.003962538461538464,0.040442807692307695
