dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc,gower_dist,loss
compas,0,42,4,5,0,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.948,nn,0.7925,0.0020833333333333333,0.10104166666666667
compas,0,42,4,5,1,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.819,nn,0.7925,0.0020833333333333333,0.10104166666666667
compas,0,42,4,5,2,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,31.105,nn,0.7925,0.005000000000000001,0.052500000000000005
compas,0,42,4,5,3,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.881,nn,0.7925,0.001,0.0505
compas,0,42,4,5,4,"[26, 1, 0, 5, 1, 0, 1, 0, 1, 0]",1,1,"[26.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.827,nn,0.7925,0.003,0.051500000000000004
compas,0,42,4,11,0,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,False,False,0,3.725,nn,0.7925,0.026250000000000002,0.113125
compas,0,42,4,11,1,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[28.0, 1.0, 0.0, 8.0, 1.0, 0.0, 1.0, 0.0, 0.0, 40.0]",0,False,False,0,3.98,nn,0.7925,0.018575203252032522,0.1592876016260163
compas,0,42,4,11,2,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",0,False,False,0,3.667,nn,0.7925,0.02316666666666667,0.11158333333333334
compas,0,42,4,11,3,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 6.0]",0,False,False,0,3.687,nn,0.7925,0.02275,0.111375
compas,0,42,4,11,4,"[31, 1, 0, 15, 1, 0, 1, 0, 0, 135]",1,0,"[31.0, 1.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 0.0, 11.0]",0,False,False,0,4.007,nn,0.7925,0.020333333333333335,0.11016666666666668
compas,0,42,4,17,0,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[19.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,4.548,nn,0.7925,0.0036585365853658534,0.05182926829268293
compas,0,42,4,17,1,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[19.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 16.0]",0,False,False,0,4.418,nn,0.7925,0.0036585365853658534,0.05182926829268293
compas,0,42,4,17,2,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.837,nn,0.7925,0.0014166666666666668,0.10070833333333334
compas,0,42,4,17,3,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,6.108,nn,0.7925,0.0013333333333333335,0.05066666666666667
compas,0,42,4,17,4,"[22, 1, 0, 1, 0, 1, 1, 0, 1, 16]",1,0,"[22.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 4.0]",0,False,False,0,3.918,nn,0.7925,0.0010833333333333335,0.10054166666666667
compas,0,42,4,19,0,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,31.256,nn,0.7925,0.009,0.0545
compas,0,42,4,19,1,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,3.85,nn,0.7925,0.009,0.0545
compas,0,42,4,19,2,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,3.846,nn,0.7925,0.009,0.0545
compas,0,42,4,19,3,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,3.745,nn,0.7925,0.009,0.0545
compas,0,42,4,19,4,"[25, 1, 2, 9, 1, 0, 1, 1, 1, 0]",1,1,"[25.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]",0,False,False,0,31.177,nn,0.7925,0.009,0.0545
compas,0,42,4,23,0,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 58.0]",0,False,False,0,3.849,nn,0.7925,0.013083333333333334,0.10654166666666667
compas,0,42,4,23,1,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 58.0]",0,False,False,0,3.748,nn,0.7925,0.013083333333333334,0.10654166666666667
compas,0,42,4,23,2,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 58.0]",0,False,False,0,3.797,nn,0.7925,0.013083333333333334,0.10654166666666667
compas,0,42,4,23,3,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 58.0]",0,False,False,0,3.751,nn,0.7925,0.013083333333333334,0.10654166666666667
compas,0,42,4,23,4,"[24, 1, 0, 1, 137, 0, 0, 0, 0, 137]",1,0,"[24.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 58.0]",0,False,False,0,3.752,nn,0.7925,0.013083333333333334,0.10654166666666667
compas,0,42,4,29,0,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[28.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.23,nn,0.7925,0.004719512195121951,0.152359756097561
compas,0,42,4,29,1,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[28.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.832,nn,0.7925,0.004719512195121951,0.152359756097561
compas,0,42,4,29,2,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[28.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.808,nn,0.7925,0.004719512195121951,0.152359756097561
compas,0,42,4,29,3,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[28.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.854,nn,0.7925,0.004719512195121951,0.152359756097561
compas,0,42,4,29,4,"[29, 0, 2, 10, 1, 0, 1, 0, 1, 7]",1,0,"[28.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0]",0,False,False,0,3.776,nn,0.7925,0.0045528455284552845,0.15227642276422768
compas,0,42,4,30,0,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[19.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,4.223,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,30,1,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[19.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,4.408,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,30,2,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[19.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,4.451,nn,0.7925,0.0013028455284552847,0.10065142276422764
compas,0,42,4,30,3,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[19.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,4.402,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,30,4,"[20, 0, 0, 1, 0, 0, 0, 0, 0, 2]",1,1,"[19.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0,False,False,0,3.804,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,33,0,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,"[19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,False,False,0,29.722,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,33,1,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,"[19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,False,False,0,3.745,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,33,2,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,"[19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,False,False,0,29.472,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,33,3,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,"[19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,False,False,0,29.798,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,33,4,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,"[19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,False,False,0,29.638,nn,0.7925,0.0012195121951219514,0.05060975609756098
compas,0,42,4,36,0,"[31, 1, 3, 8, 29, 0, 1, 0, 1, 117]",1,1,"[30.0, 1.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,False,False,0,3.841,nn,0.7925,0.01613617886178862,0.20806808943089433
compas,0,42,4,36,1,"[31, 1, 3, 8, 29, 0, 1, 0, 1, 117]",1,1,"[31.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0,False,False,0,3.73,nn,0.7925,0.018166666666666668,0.15908333333333335
compas,0,42,4,36,2,"[31, 1, 3, 8, 29, 0, 1, 0, 1, 117]",1,1,"[30.0, 1.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,False,False,0,3.829,nn,0.7925,0.01613617886178862,0.20806808943089433
compas,0,42,4,36,3,"[31, 1, 3, 8, 29, 0, 1, 0, 1, 117]",1,1,"[30.0, 1.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,False,False,0,3.802,nn,0.7925,0.01613617886178862,0.20806808943089433
compas,0,42,4,36,4,"[31, 1, 3, 8, 29, 0, 1, 0, 1, 117]",1,1,"[30.0, 1.0, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0,False,False,0,3.741,nn,0.7925,0.01613617886178862,0.20806808943089433
compas,0,42,4,42,0,"[26, 0, 0, 2, 227, 0, 1, 0, 1, 226]",1,0,"[26.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.17,nn,0.7925,0.03758333333333334,0.11879166666666667
compas,0,42,4,42,1,"[26, 0, 0, 2, 227, 0, 1, 0, 1, 226]",1,0,"[26.0, 0.0, 0.0, 3.0, 107.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,3.751,nn,0.7925,0.029249999999999998,0.16462500000000002
compas,0,42,4,42,2,"[26, 0, 0, 2, 227, 0, 1, 0, 1, 226]",1,0,"[26.0, 0.0, 0.0, 3.0, 107.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,4.057,nn,0.7925,0.029249999999999998,0.16462500000000002
compas,0,42,4,42,3,"[26, 0, 0, 2, 227, 0, 1, 0, 1, 226]",1,0,"[26.0, 0.0, 0.0, 3.0, 107.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,4.087,nn,0.7925,0.029249999999999998,0.16462500000000002
compas,0,42,4,42,4,"[26, 0, 0, 2, 227, 0, 1, 0, 1, 226]",1,0,"[26.0, 0.0, 0.0, 3.0, 107.0, 0.0, 1.0, 0.0, 1.0, 7.0]",0,False,False,0,3.72,nn,0.7925,0.029249999999999998,0.16462500000000002
compas,0,42,4,49,0,"[30, 1, 0, 11, 0, 0, 1, 0, 1, 1]",1,1,"[30.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,36.546,nn,0.7925,0.009083333333333334,0.10454166666666667
compas,0,42,4,49,1,"[30, 1, 0, 11, 0, 0, 1, 0, 1, 1]",1,1,"[30.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.3,nn,0.7925,0.009083333333333334,0.10454166666666667
compas,0,42,4,49,2,"[30, 1, 0, 11, 0, 0, 1, 0, 1, 1]",1,1,"[30.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.425,nn,0.7925,0.009083333333333334,0.10454166666666667
compas,0,42,4,49,3,"[30, 1, 0, 11, 0, 0, 1, 0, 1, 1]",1,1,"[30.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.35,nn,0.7925,0.009083333333333334,0.10454166666666667
compas,0,42,4,49,4,"[30, 1, 0, 11, 0, 0, 1, 0, 1, 1]",1,1,"[29.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,4.336,nn,0.7925,0.008219512195121952,0.10410975609756098
compas,0,42,4,50,0,"[22, 1, 0, 3, 1, 1, 1, 0, 1, 1]",1,1,"[22.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.844,nn,0.7925,0.002,0.051000000000000004
compas,0,42,4,50,1,"[22, 1, 0, 3, 1, 1, 1, 0, 1, 1]",1,1,"[22.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,30.887,nn,0.7925,0.002,0.051000000000000004
compas,0,42,4,50,2,"[22, 1, 0, 3, 1, 1, 1, 0, 1, 1]",1,1,"[22.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.791,nn,0.7925,0.003,0.051500000000000004
compas,0,42,4,50,3,"[22, 1, 0, 3, 1, 1, 1, 0, 1, 1]",1,1,"[22.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,3.827,nn,0.7925,0.003,0.051500000000000004
compas,0,42,4,50,4,"[22, 1, 0, 3, 1, 1, 1, 0, 1, 1]",1,1,"[22.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",0,False,False,0,31.099,nn,0.7925,0.003,0.051500000000000004
compas,0,42,4,56,0,"[32, 0, 0, 5, 0, 0, 0, 0, 0, 1]",1,0,"[32.0, 0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0,False,False,0,3.924,nn,0.7925,8.333333333333334e-05,0.05004166666666667
