dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss,sparsity
boston,0,42,0,0,0,"[0.02729, 0.0, 7.07, 0.0, 0.469, 7.185, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",1,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 6.5396191215397845, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",0,True,True,0,9.114,0.931372549019608,rf,0.0062055853698097605,0.04156433114644335,0.9230769230769231
boston,0,42,0,0,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 7.185, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",1,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 6.531011897971926, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",0,True,True,0,9.109,0.931372549019608,rf,0.006288347134885327,0.041605712028981126,0.9230769230769231
boston,0,42,0,0,2,"[0.02729, 0.0, 7.07, 0.0, 0.469, 7.185, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",1,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 6.539003860752205, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",0,True,True,0,9.135,0.931372549019608,rf,0.006211501338921105,0.04156728913099902,0.9230769230769231
boston,0,42,0,0,3,"[0.02729, 0.0, 7.07, 0.0, 0.469, 7.185, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",1,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 6.528357561969938, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",0,True,True,0,9.13,0.931372549019608,rf,0.006313869596442902,0.04161847325975991,0.9230769230769231
boston,0,42,0,0,4,"[0.02729, 0.0, 7.07, 0.0, 0.469, 7.185, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",1,1,"[0.02729, 0.0, 7.07, 0.0, 0.469, 6.539552070953896, 61.1, 4.9671, 2.0, 242.0, 17.8, 392.83, 4.03]",0,True,True,0,9.158,0.931372549019608,rf,0.006206230086981769,0.041564653505029345,0.9230769230769231
boston,0,42,0,1,0,"[0.03237, 0.0, 2.18, 0.0, 0.458, 6.998, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",1,1,"[0.03237, 0.0, 7.571833957463065, 0.0, 0.5379480137882134, 6.518168438055863, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",0,True,True,0,9.345,0.931372549019608,rf,0.027224476314922745,0.12899685354207677,0.7692307692307692
boston,0,42,0,1,1,"[0.03237, 0.0, 2.18, 0.0, 0.458, 6.998, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",1,1,"[0.03237, 0.0, 6.72557743516326, 0.0, 0.5430177865810004, 6.470188957392828, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",0,True,True,0,9.337,0.931372549019608,rf,0.02607304684574403,0.1284211388074874,0.7692307692307692
boston,0,42,0,1,2,"[0.03237, 0.0, 2.18, 0.0, 0.458, 6.998, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",1,1,"[2.4681276146341435, 0.0, 7.8568104325454655, 0.0, 0.458, 6.397754499377842, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",0,True,True,0,9.333,0.931372549019608,rf,0.022201175241714877,0.12648520300547283,0.7692307692307692
boston,0,42,0,1,3,"[0.03237, 0.0, 2.18, 0.0, 0.458, 6.998, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",1,1,"[0.03237, 0.0, 7.321656860686497, 0.0, 0.5602659856302068, 6.504321292605066, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",0,True,True,0,9.273,0.931372549019608,rf,0.02916866658717382,0.1299689486782023,0.7692307692307692
boston,0,42,0,1,4,"[0.03237, 0.0, 2.18, 0.0, 0.458, 6.998, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",1,1,"[0.03237, 0.0, 7.2900203506653005, 0.0, 0.5532788141727375, 6.473591230983418, 45.8, 6.0622, 3.0, 222.0, 18.7, 394.63, 2.94]",0,True,True,0,9.334,0.931372549019608,rf,0.02861520765317349,0.12969221921120214,0.7692307692307692
boston,0,42,0,24,0,"[0.0686, 0.0, 2.89, 0.0, 0.445, 7.416, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",1,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 6.52462179999171, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",0,True,True,0,9.606,0.931372549019608,rf,0.008570944230848946,0.04274701057696294,0.9230769230769231
boston,0,42,0,24,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 7.416, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",1,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 6.541160273573689, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",0,True,True,0,9.62,0.931372549019608,rf,0.008411920446406844,0.042667498684741886,0.9230769230769231
boston,0,42,0,24,2,"[0.0686, 0.0, 2.89, 0.0, 0.445, 7.416, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",1,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 6.5435912278542085, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",0,True,True,0,9.612,0.931372549019608,rf,0.008388545886017229,0.04265581140454708,0.9230769230769231
boston,0,42,0,24,3,"[0.0686, 0.0, 2.89, 0.0, 0.445, 7.416, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",1,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 6.543127481267642, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",0,True,True,0,9.634,0.931372549019608,rf,0.00839300498781114,0.04265804095544403,0.9230769230769231
boston,0,42,0,24,4,"[0.0686, 0.0, 2.89, 0.0, 0.445, 7.416, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",1,1,"[0.0686, 0.0, 2.89, 0.0, 0.445, 6.544774581885964, 62.5, 3.4952, 2.0, 276.0, 18.0, 396.9, 6.19]",0,True,True,0,9.541,0.931372549019608,rf,0.008377167481865738,0.04265012220247133,0.9230769230769231
boston,0,42,0,34,0,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",1,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.585903055370943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",0,True,True,0,9.07,0.931372549019608,rf,0.0034336244675870872,0.04017835069533201,0.9230769230769231
boston,0,42,0,34,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",1,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.584364325084493, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",0,True,True,0,9.095,0.931372549019608,rf,0.0034484199511106367,0.040185748437093785,0.9230769230769231
boston,0,42,0,34,2,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",1,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.589738986795264, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",0,True,True,0,9.069,0.931372549019608,rf,0.0033967405115839983,0.04015990871733046,0.9230769230769231
boston,0,42,0,34,3,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",1,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.586375799506378, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",0,True,True,0,9.063,0.931372549019608,rf,0.0034290788509002096,0.04017607788698857,0.9230769230769231
boston,0,42,0,34,4,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.943, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",1,1,"[1.22358, 0.0, 19.58, 0.0, 0.605, 6.585602571441258, 97.4, 1.8773, 5.0, 403.0, 14.7, 363.43, 4.59]",0,True,True,0,9.051,0.931372549019608,rf,0.0034365137361417504,0.04017979532960934,0.9230769230769231
boston,0,42,0,36,0,"[1.83377, 0.0, 19.58, 1.0, 0.605, 7.802, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",1,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 6.5212218587554585, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.918774059108257]",0,True,True,0,8.924,0.931372549019608,rf,0.012317592464415938,0.0830818731552849,0.8461538461538461
boston,0,42,0,36,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 7.802, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",1,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 6.521827916863313, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",0,True,True,0,8.914,0.931372549019608,rf,0.012309346953237368,0.044616211938157145,0.9230769230769231
boston,0,42,0,36,2,"[1.83377, 0.0, 19.58, 1.0, 0.605, 7.802, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",1,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 6.524825201929479, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",0,True,True,0,8.907,0.931372549019608,rf,0.012280526904524235,0.04460180191380058,0.9230769230769231
boston,0,42,0,36,3,"[1.83377, 0.0, 19.58, 1.0, 0.605, 7.802, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",1,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 6.49936136531706, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",0,True,True,0,8.916,0.931372549019608,rf,0.012525371487335962,0.04472422420520644,0.9230769230769231
boston,0,42,0,36,4,"[1.83377, 0.0, 19.58, 1.0, 0.605, 7.802, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",1,1,"[1.83377, 0.0, 19.58, 1.0, 0.605, 6.508981973615995, 98.2, 2.0407, 5.0, 403.0, 14.7, 389.61, 1.92]",0,True,True,0,8.909,0.931372549019608,rf,0.012432865638307734,0.04467797128069233,0.9230769230769231
boston,0,42,0,38,0,"[2.01019, 0.0, 19.58, 0.0, 0.605, 7.929, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",1,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 6.532163274247564, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",0,True,True,0,9.041,0.931372549019608,rf,0.013431122363004196,0.045177099643040564,0.9230769230769231
boston,0,42,0,38,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 7.929, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",1,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 6.541729412963242, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",0,True,True,0,9.009,0.931372549019608,rf,0.013339140259968827,0.045131108591522875,0.9230769230769231
boston,0,42,0,38,2,"[2.01019, 0.0, 19.58, 0.0, 0.605, 7.929, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",1,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 6.535096313893442, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",0,True,True,0,8.985,0.931372549019608,rf,0.013402920058716905,0.045162998490896916,0.9230769230769231
boston,0,42,0,38,3,"[2.01019, 0.0, 19.58, 0.0, 0.605, 7.929, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",1,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 6.537682026543093, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",0,True,True,0,9.081,0.931372549019608,rf,0.013378057437085644,0.045150567180081286,0.9230769230769231
boston,0,42,0,38,4,"[2.01019, 0.0, 19.58, 0.0, 0.605, 7.929, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",1,1,"[2.01019, 0.0, 19.58, 0.0, 0.605, 6.535002023315232, 96.2, 2.0459, 5.0, 403.0, 14.7, 369.3, 3.7]",0,True,True,0,9.043,0.931372549019608,rf,0.013403826698892004,0.04516345181098447,0.9230769230769231
