dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox,blackbox_test_acc
credit,1,42,4,40,0,"[1, 47, 2, 0, 10722, 1, 2, 1, 1, 0, 1, 1, 35, 2, 2, 1, 2, 2, 1, 1]",0,1,"[1.0, 47.0, 2.3055195646888147, 0.0, 10722.0, 1.0, 2.0, 0.6968018541119929, 1.0, 0.0, 1.0, 1.0, 35.0, 2.0, 2.0, 1.0, 2.1162236780025103, 2.0, 1.0, 1.0]",1,False,False,0,2.605,nn,0.745
credit,1,42,4,40,1,"[1, 47, 2, 0, 10722, 1, 2, 1, 1, 0, 1, 1, 35, 2, 2, 1, 2, 2, 1, 1]",0,1,"[1.0, 47.0, 2.0, 0.0, 10722.0, 1.0, 2.0, 0.5598277645181235, 1.0, 0.0, 1.0, 1.0, 35.0, 2.0, 2.331509507780221, 1.0, 2.0, 2.0, 1.0, 1.0]",1,False,False,0,2.672,nn,0.745
credit,1,42,4,40,2,"[1, 47, 2, 0, 10722, 1, 2, 1, 1, 0, 1, 1, 35, 2, 2, 1, 2, 2, 1, 1]",0,1,"[1.1051146238166358, 47.0, 1.9768636348605289, 0.0, 10722.0, 1.0, 2.1744944693183843, 1.0, 1.0, 0.0, 1.0, 1.0, 35.0, 2.0, 2.0, 1.0, 2.1374473997863794, 2.0, 1.0, 1.0]",0,False,False,0,2.616,nn,0.745
credit,1,42,4,40,3,"[1, 47, 2, 0, 10722, 1, 2, 1, 1, 0, 1, 1, 35, 2, 2, 1, 2, 2, 1, 1]",0,1,"[1.3689090634226804, 47.0, 2.0, 0.0, 10722.0, 1.4986979081286929, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 35.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0]",1,False,False,0,2.663,nn,0.745
credit,1,42,4,40,4,"[1, 47, 2, 0, 10722, 1, 2, 1, 1, 0, 1, 1, 35, 2, 2, 1, 2, 2, 1, 1]",0,1,"[1.0, 47.0, 2.0, 0.0, 10722.0, 1.0, 2.0, 0.5053579712930336, 1.0, 0.0, 1.0, 1.0, 35.0, 2.0, 2.0, 0.5947329036322049, 2.0, 2.0, 1.0, 1.0]",1,False,False,0,2.61,nn,0.745
credit,1,42,4,53,0,"[1, 24, 2, 3, 3660, 1, 3, 2, 1, 0, 4, 3, 28, 2, 2, 1, 3, 2, 0, 1]",0,1,"[1.4582404109561773, 24.0, 2.0, 3.0, 3660.0, 1.4770021643483573, 3.0, 2.0, 1.0, 0.0, 4.0, 3.0, 28.0, 2.0, 2.587824015812589, 1.0, 3.0, 2.0, 0.0, 1.0]",1,False,False,0,4.09,nn,0.745
credit,1,42,4,53,1,"[1, 24, 2, 3, 3660, 1, 3, 2, 1, 0, 4, 3, 28, 2, 2, 1, 3, 2, 0, 1]",0,1,"[1.615159062873559, 24.0, 2.0, 3.0, 3660.0, 1.0, 3.450395562312522, 2.0, 1.0, 0.0, 4.0, 2.8691546415169524, 28.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,False,False,0,3.936,nn,0.745
credit,1,42,4,53,2,"[1, 24, 2, 3, 3660, 1, 3, 2, 1, 0, 4, 3, 28, 2, 2, 1, 3, 2, 0, 1]",0,1,"[1.6155231588913561, 24.0, 2.0, 3.0, 3660.0, 1.5061580687242921, 3.0, 2.0, 1.0, 0.0, 4.0, 3.0, 28.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,False,False,0,3.943,nn,0.745
credit,1,42,4,53,3,"[1, 24, 2, 3, 3660, 1, 3, 2, 1, 0, 4, 3, 28, 2, 2, 1, 3, 2, 0, 1]",0,1,"[1.5225285725235187, 24.0, 2.0, 3.0, 3660.0, 1.0, 3.574321383128214, 2.0, 1.0, 0.0, 4.0, 2.5520161055787196, 28.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,False,False,0,3.675,nn,0.745
credit,1,42,4,53,4,"[1, 24, 2, 3, 3660, 1, 3, 2, 1, 0, 4, 3, 28, 2, 2, 1, 3, 2, 0, 1]",0,1,"[1.8660718734277169, 24.0, 2.0, 3.0, 3660.0, 1.0, 3.0, 2.0, 1.0, 0.0, 4.0, 3.0, 28.0, 2.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0]",1,False,False,0,4.231,nn,0.745
