dataset,desired_class,overall_seed,fold_idx,test_sample_idx,rep_idx,x,pred_class_x,true_class_x,z,pred_class_z,check_plausibility,opt_C_robust,opt_K_robust,run_time,blackbox_test_acc,blackbox,gower_dist,loss,sparsity
boston,0,42,3,0,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.575, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.98]",1,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.240335101475646, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 5.171221747130065]",0,True,False,64,168.878,0.9108910891089108,rf,0.003595094925909849,0.07872062438603185,0.8461538461538461
boston,0,42,3,0,1,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.575, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.98]",1,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.3306016791527355, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 5.682115578839609]",0,True,False,64,169.124,0.9108910891089108,rf,0.00373482720506908,0.07879049052561146,0.8461538461538461
boston,0,42,3,0,2,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.575, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.98]",1,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.388328975941879, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.9848432979110795]",0,True,False,64,168.192,0.9108910891089108,rf,0.0018044665487069438,0.0778253101974304,0.8461538461538461
boston,0,42,3,0,3,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.575, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.98]",1,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.35318265627879, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.723628796919679]",0,True,False,64,168.147,0.9108910891089108,rf,0.0026385221966888,0.07824233802142133,0.8461538461538461
boston,0,42,3,0,4,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.575, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 4.98]",1,0,"[0.00632, 18.0, 2.31, 0.0, 0.538, 6.34374328144147, 65.2, 4.09, 1.0, 296.0, 15.3, 396.9, 5.053187777674686]",0,True,False,64,169.51,0.9108910891089108,rf,0.0023679768849063513,0.07810706536553011,0.8461538461538461
boston,0,42,3,8,0,"[0.03359, 75.0, 2.95, 0.0, 0.428, 7.024, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 1.98]",1,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 6.171333996420865, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 5.209997982272375]",0,True,False,64,168.498,0.9108910891089108,rf,0.014569516271638383,0.08420783505889612,0.8461538461538461
boston,0,42,3,8,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 7.024, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 1.98]",1,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 6.371939454455587, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 4.834720340908325]",0,True,False,64,168.327,0.9108910891089108,rf,0.011900425050172263,0.08287328944816306,0.8461538461538461
boston,0,42,3,8,2,"[0.03359, 75.0, 2.95, 0.0, 0.428, 7.024, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 1.98]",1,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 6.448164641966428, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 5.358374534664221]",0,True,False,64,167.746,0.9108910891089108,rf,0.012200339063269993,0.08302324645471193,0.8461538461538461
boston,0,42,3,8,3,"[0.03359, 75.0, 2.95, 0.0, 0.428, 7.024, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 1.98]",1,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 6.3977382383147665, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 5.3386870949715055]",0,True,False,64,167.403,0.9108910891089108,rf,0.012646377087153885,0.08324626546665387,0.8461538461538461
boston,0,42,3,8,4,"[0.03359, 75.0, 2.95, 0.0, 0.428, 7.024, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 1.98]",1,1,"[0.03359, 75.0, 2.95, 0.0, 0.428, 6.326398161849706, 15.8, 5.4011, 3.0, 252.0, 18.3, 395.62, 4.6203131359124665]",0,True,False,64,168.763,0.9108910891089108,rf,0.011915428199004239,0.08288079102257905,0.8461538461538461
boston,0,42,3,14,0,"[0.0566, 0.0, 3.41, 0.0, 0.489, 7.007, 86.3, 3.4217, 2.0, 270.0, 17.8, 396.9, 5.5]",1,0,"[0.0566, 0.0, 3.41, 0.0, 0.489, 6.236811018749244, 86.3, 3.4217, 2.0, 270.0, 17.8, 396.9, 5.5]",0,True,False,64,180.548,0.9108910891089108,rf,0.007405663281257264,0.042164370102167094,0.9230769230769231
boston,0,42,3,14,1,"[0.0566, 0.0, 3.41, 0.0, 0.489, 7.007, 86.3, 3.4217, 2.0, 270.0, 17.8, 396.9, 5.5]",1,0,"[0.0566, 0.0, 3.41, 0.0, 0.489, 6.258443149926404, 86.3, 3.4217, 2.0, 270.0, 17.8, 396.9, 5.5]",0,True,False,64,180.346,0.9108910891089108,rf,0.007197662019938417,0.04206036947150767,0.9230769230769231
